State,city_state,County,DMA,year,population
" CA","Chula Vista, CA","SAN DIEGO","San Diego",2011,248716
" CA","Chula Vista, CA","SAN DIEGO","San Diego",2010,244730
" CA","Chula Vista, CA","SAN DIEGO","San Diego",2009,223739
" CA","Chula Vista, CA","SAN DIEGO","San Diego",2008,219316
" CA","Chula Vista, CA","SAN DIEGO","San Diego",2007,214506
" CA","Chula Vista, CA","SAN DIEGO","San Diego",2006,210156
" CA","Chula Vista, CA","SAN DIEGO","San Diego",2005,209483
" CA","Chula Vista, CA","SAN DIEGO","San Diego",2004,204842
" CA","Antioch, CA","CONTRA COSTA","San Francisco-Oakland-San Jose",2012,105736
" CA","Antioch, CA","CONTRA COSTA","San Francisco-Oakland-San Jose",2011,104310
" CA","Antioch, CA","CONTRA COSTA","San Francisco-Oakland-San Jose",2010,103118
" CA","Antioch, CA","CONTRA COSTA","San Francisco-Oakland-San Jose",2009,101181
" CA","Antioch, CA","CONTRA COSTA","San Francisco-Oakland-San Jose",2008,99764
" CA","Antioch, CA","CONTRA COSTA","San Francisco-Oakland-San Jose",2007,98770
" CA","Antioch, CA","CONTRA COSTA","San Francisco-Oakland-San Jose",2006,98350
" CA","Antioch, CA","CONTRA COSTA","San Francisco-Oakland-San Jose",2005,98828
" CA","Antioch, CA","CONTRA COSTA","San Francisco-Oakland-San Jose",2004,98939
" GA","Savannah, GA",CHATHAM,Savannah,2012,142163
" GA","Savannah, GA",CHATHAM,Savannah,2011,140083
" GA","Savannah, GA",CHATHAM,Savannah,2010,136906
" GA","Savannah, GA",CHATHAM,Savannah,2009,134699
" GA","Savannah, GA",CHATHAM,Savannah,2008,132252
" GA","Savannah, GA",CHATHAM,Savannah,2007,131925
" GA","Savannah, GA",CHATHAM,Savannah,2006,130608
" GA","Savannah, GA",CHATHAM,Savannah,2005,129780
" GA","Savannah, GA",CHATHAM,Savannah,2004,130096
" WA","Bellevue, WA",KING,Seattle-Tacoma,2012,132283
" WA","Bellevue, WA",KING,Seattle-Tacoma,2011,130305
" WA","Bellevue, WA",KING,Seattle-Tacoma,2010,128337
" WA","Bellevue, WA",KING,Seattle-Tacoma,2009,126626
" WA","Bellevue, WA",KING,Seattle-Tacoma,2008,123564
" WA","Bellevue, WA",KING,Seattle-Tacoma,2007,121219
" WA","Bellevue, WA",KING,Seattle-Tacoma,2006,118161
" WA","Bellevue, WA",KING,Seattle-Tacoma,2005,117132
" WA","Bellevue, WA",KING,Seattle-Tacoma,2004,116912
" LA","Shreveport, LA",CADDO,Shreveport,2012,202131
" LA","Shreveport, LA",CADDO,Shreveport,2011,201925
" LA","Shreveport, LA",CADDO,Shreveport,2010,200947
" LA","Shreveport, LA",CADDO,Shreveport,2009,199244
" LA","Shreveport, LA",CADDO,Shreveport,2008,198924
" LA","Shreveport, LA",CADDO,Shreveport,2007,198887
" LA","Shreveport, LA",CADDO,Shreveport,2006,200113
" LA","Shreveport, LA",CADDO,Shreveport,2005,197939
" LA","Shreveport, LA",CADDO,Shreveport,2004,197797
" SD","Sioux Falls, SD",MINNEHAHA,"Sioux Falls",2012,160288
" SD","Sioux Falls, SD",MINNEHAHA,"Sioux Falls",2011,156842
" SD","Sioux Falls, SD",MINNEHAHA,"Sioux Falls",2010,154594
" SD","Sioux Falls, SD",MINNEHAHA,"Sioux Falls",2009,158008
" SD","Sioux Falls, SD",MINNEHAHA,"Sioux Falls",2008,155084
" SD","Sioux Falls, SD",MINNEHAHA,"Sioux Falls",2007,151761
" SD","Sioux Falls, SD",MINNEHAHA,"Sioux Falls",2006,148244
" SD","Sioux Falls, SD",MINNEHAHA,"Sioux Falls",2005,145095
" SD","Sioux Falls, SD",MINNEHAHA,"Sioux Falls",2004,141488
South,South,South,South,2012,117271.1
South,South,South,South,2011,116039.4
South,South,South,South,2010,114867.1
South,South,South,South,2009,113317.9
South,South,South,South,2008,112021
South,South,South,South,2007,110573.4
South,South,South,South,2006,108930.8
South,South,South,South,2005,107411
South,South,South,South,2004,105874
" IN","South Bend, IN","ST JOSEPH","South Bend-Elkhart",2012,100797
" IN","South Bend, IN","ST JOSEPH","South Bend-Elkhart",2011,100991
" IN","South Bend, IN","ST JOSEPH","South Bend-Elkhart",2010,100994
" IN","South Bend, IN","ST JOSEPH","South Bend-Elkhart",2009,104215
" IN","South Bend, IN","ST JOSEPH","South Bend-Elkhart",2008,104536
" IN","South Bend, IN","ST JOSEPH","South Bend-Elkhart",2007,104357
" IN","South Bend, IN","ST JOSEPH","South Bend-Elkhart",2006,104633
" IN","South Bend, IN","ST JOSEPH","South Bend-Elkhart",2005,104815
" IN","South Bend, IN","ST JOSEPH","South Bend-Elkhart",2004,105245
" WA","Spokane, WA",SPOKANE,Spokane,2012,209557
" WA","Spokane, WA",SPOKANE,Spokane,2011,209025
" WA","Spokane, WA",SPOKANE,Spokane,2010,209540
" WA","Spokane, WA",SPOKANE,Spokane,2009,203268
" WA","Spokane, WA",SPOKANE,Spokane,2008,202172
" WA","Spokane, WA",SPOKANE,Spokane,2007,201045
" WA","Spokane, WA",SPOKANE,Spokane,2006,198763
" WA","Spokane, WA",SPOKANE,Spokane,2005,198197
" WA","Spokane, WA",SPOKANE,Spokane,2004,198087
" MO","Springfield, MO",GREENE,"Springfield (MO)",2012,162224
" MO","Springfield, MO",GREENE,"Springfield (MO)",2011,160361
" MO","Springfield, MO",GREENE,"Springfield (MO)",2010,159524
" MO","Springfield, MO",GREENE,"Springfield (MO)",2009,157630
" MO","Springfield, MO",GREENE,"Springfield (MO)",2008,156304
" MO","Springfield, MO",GREENE,"Springfield (MO)",2007,154794
" MO","Springfield, MO",GREENE,"Springfield (MO)",2006,153672
" MO","Springfield, MO",GREENE,"Springfield (MO)",2005,152583
" MO","Springfield, MO",GREENE,"Springfield (MO)",2004,152571
" MA","Springfield, MA",HAMPDEN,Springfield-Holyoke,2012,153784
" MA","Springfield, MA",HAMPDEN,Springfield-Holyoke,2011,153722
" MA","Springfield, MA",HAMPDEN,Springfield-Holyoke,2010,153580
" MA","Springfield, MA",HAMPDEN,Springfield-Holyoke,2009,155580
" MA","Springfield, MA",HAMPDEN,Springfield-Holyoke,2008,155521
" MA","Springfield, MA",HAMPDEN,Springfield-Holyoke,2007,151342
" MA","Springfield, MA",HAMPDEN,Springfield-Holyoke,2006,151833
" MA","Springfield, MA",HAMPDEN,Springfield-Holyoke,2005,151568
" MA","Springfield, MA",HAMPDEN,Springfield-Holyoke,2004,151507
" MO","St. Louis, MO","St. Louis","St Louis",2012,319083
" MO","St. Louis, MO","St. Louis","St Louis",2011,319104
" MO","St. Louis, MO","St. Louis","St Louis",2010,319289
" MO","St. Louis, MO","St. Louis","St Louis",2009,356587
" MO","St. Louis, MO","St. Louis","St Louis",2008,356730
" MO","St. Louis, MO","St. Louis","St Louis",2007,355663
" MO","St. Louis, MO","St. Louis","St Louis",2006,353837
" MO","St. Louis, MO","St. Louis","St Louis",2005,352572
" MO","St. Louis, MO","St. Louis","St Louis",2004,350705
" NY","Syracuse, NY",ONONDAGA,Syracuse,2012,144435
" NY","Syracuse, NY",ONONDAGA,Syracuse,2011,144555
" NY","Syracuse, NY",ONONDAGA,Syracuse,2010,145235
" NY","Syracuse, NY",ONONDAGA,Syracuse,2009,138560
" NY","Syracuse, NY",ONONDAGA,Syracuse,2008,138629
" NY","Syracuse, NY",ONONDAGA,Syracuse,2007,138912
" NY","Syracuse, NY",ONONDAGA,Syracuse,2006,139743
" NY","Syracuse, NY",ONONDAGA,Syracuse,2005,140939
" NY","Syracuse, NY",ONONDAGA,Syracuse,2004,142052
" FL","Tallahassee, FL",LEON,Tallahassee-Thomasville,2012,187054
" FL","Tallahassee, FL",LEON,Tallahassee-Thomasville,2011,183449
" FL","Tallahassee, FL",LEON,Tallahassee-Thomasville,2010,181856
" FL","Tallahassee, FL",LEON,Tallahassee-Thomasville,2009,172574
" FL","Tallahassee, FL",LEON,Tallahassee-Thomasville,2008,171847
" FL","Tallahassee, FL",LEON,Tallahassee-Thomasville,2007,170366
" FL","Tallahassee, FL",LEON,Tallahassee-Thomasville,2006,166724
" FL","Tallahassee, FL",LEON,Tallahassee-Thomasville,2005,163075
" FL","Tallahassee, FL",LEON,Tallahassee-Thomasville,2004,160699
" FL","Clearwater, FL",PINELLAS,"Tampa-St Petersburg",2012,109211
" FL","Clearwater, FL",PINELLAS,"Tampa-St Petersburg",2011,108715
" FL","Clearwater, FL",PINELLAS,"Tampa-St Petersburg",2010,108614
" FL","Clearwater, FL",PINELLAS,"Tampa-St Petersburg",2009,106081
" FL","Clearwater, FL",PINELLAS,"Tampa-St Petersburg",2008,105802
" FL","Clearwater, FL",PINELLAS,"Tampa-St Petersburg",2007,106172
" FL","Clearwater, FL",PINELLAS,"Tampa-St Petersburg",2006,107066
" FL","Clearwater, FL",PINELLAS,"Tampa-St Petersburg",2005,108275
" FL","Clearwater, FL",PINELLAS,"Tampa-St Petersburg",2004,108706
" OH","Toledo, OH",LUCAS,Toledo,2012,283291
" OH","Toledo, OH",LUCAS,Toledo,2011,285450
" OH","Toledo, OH",LUCAS,Toledo,2010,287014
" OH","Toledo, OH",LUCAS,Toledo,2009,316179
" OH","Toledo, OH",LUCAS,Toledo,2008,316664
" OH","Toledo, OH",LUCAS,Toledo,2007,316851
" OH","Toledo, OH",LUCAS,Toledo,2006,316792
" OH","Toledo, OH",LUCAS,Toledo,2005,316970
" OH","Toledo, OH",LUCAS,Toledo,2004,316838
" KS","Topeka, KS",SHAWNEE,Topeka,2012,127969
" KS","Topeka, KS",SHAWNEE,Topeka,2011,128090
" KS","Topeka, KS",SHAWNEE,Topeka,2010,127760
" KS","Topeka, KS",SHAWNEE,Topeka,2009,124331
" KS","Topeka, KS",SHAWNEE,Topeka,2008,123692
" KS","Topeka, KS",SHAWNEE,Topeka,2007,122912
" KS","Topeka, KS",SHAWNEE,Topeka,2006,122321
" KS","Topeka, KS",SHAWNEE,Topeka,2005,121843
" KS","Topeka, KS",SHAWNEE,Topeka,2004,121883
" AZ","Tucson, AZ",PIMA,"Tucson-Sierra Vista",2012,526510
" AZ","Tucson, AZ",PIMA,"Tucson-Sierra Vista",2011,524974
" AZ","Tucson, AZ",PIMA,"Tucson-Sierra Vista",2010,521648
" AZ","Tucson, AZ",PIMA,"Tucson-Sierra Vista",2009,543910
" AZ","Tucson, AZ",PIMA,"Tucson-Sierra Vista",2008,540653
" AZ","Tucson, AZ",PIMA,"Tucson-Sierra Vista",2007,536752
" AZ","Tucson, AZ",PIMA,"Tucson-Sierra Vista",2006,530349
" AZ","Tucson, AZ",PIMA,"Tucson-Sierra Vista",2005,524830
" AZ","Tucson, AZ",PIMA,"Tucson-Sierra Vista",2004,517246
" OK","Tulsa, OK",TULSA,Tulsa,2012,394736
" OK","Tulsa, OK",TULSA,Tulsa,2011,392861
" OK","Tulsa, OK",TULSA,Tulsa,2010,392483
" OK","Tulsa, OK",TULSA,Tulsa,2009,389625
" OK","Tulsa, OK",TULSA,Tulsa,2008,385755
" OK","Tulsa, OK",TULSA,Tulsa,2007,384592
" OK","Tulsa, OK",TULSA,Tulsa,2006,382394
" OK","Tulsa, OK",TULSA,Tulsa,2005,381017
" OK","Tulsa, OK",TULSA,Tulsa,2004,382709
" TX","Killeen, TX",BELL,Waco-Temple-Bryan,2012,134739
" TX","Killeen, TX",BELL,Waco-Temple-Bryan,2011,131161
" TX","Killeen, TX",BELL,Waco-Temple-Bryan,2010,129219
" TX","Killeen, TX",BELL,Waco-Temple-Bryan,2009,119512
" TX","Killeen, TX",BELL,Waco-Temple-Bryan,2008,118843
" TX","Killeen, TX",BELL,Waco-Temple-Bryan,2007,114653
" TX","Killeen, TX",BELL,Waco-Temple-Bryan,2006,107696
" TX","Killeen, TX",BELL,Waco-Temple-Bryan,2005,105218
" TX","Killeen, TX",BELL,Waco-Temple-Bryan,2004,101710
" VA","Alexandria, VA","ALEXANDRIA CITY","Washington DC",2012,147227
" VA","Alexandria, VA","ALEXANDRIA CITY","Washington DC",2011,144579
" VA","Alexandria, VA","ALEXANDRIA CITY","Washington DC",2010,140833
" VA","Alexandria, VA","ALEXANDRIA CITY","Washington DC",2009,150006
" VA","Alexandria, VA","ALEXANDRIA CITY","Washington DC",2008,144579
" VA","Alexandria, VA","ALEXANDRIA CITY","Washington DC",2007,140233
" VA","Alexandria, VA","ALEXANDRIA CITY","Washington DC",2006,138237
" VA","Alexandria, VA","ALEXANDRIA CITY","Washington DC",2005,137602
" VA","Alexandria, VA","ALEXANDRIA CITY","Washington DC",2004,136635
West,West,West,West,2012,73489.5
West,West,West,West,2011,72787.4
West,West,West,West,2010,72103.6
West,West,West,West,2009,71568.1
West,West,West,West,2008,70698
West,West,West,West,2007,69767.9
West,West,West,West,2006,68870.3
West,West,West,West,2005,67937.5
West,West,West,West,2004,67069.7
" FL","Port St. Lucie, FL","St. Lucie","West Palm Beach-Fort Pierce",2012,168935
" FL","Port St. Lucie, FL","St. Lucie","West Palm Beach-Fort Pierce",2011,167104
" FL","Port St. Lucie, FL","St. Lucie","West Palm Beach-Fort Pierce",2010,165381
" FL","Port St. Lucie, FL","St. Lucie","West Palm Beach-Fort Pierce",2009,154410
" FL","Port St. Lucie, FL","St. Lucie","West Palm Beach-Fort Pierce",2008,153701
" FL","Port St. Lucie, FL","St. Lucie","West Palm Beach-Fort Pierce",2007,150203
" FL","Port St. Lucie, FL","St. Lucie","West Palm Beach-Fort Pierce",2006,141387
" FL","Port St. Lucie, FL","St. Lucie","West Palm Beach-Fort Pierce",2005,128982
" FL","Port St. Lucie, FL","St. Lucie","West Palm Beach-Fort Pierce",2004,117050
" TX","Wichita Falls, TX",WICHITA,"Wichita Falls-Lawton",2012,104834
" TX","Wichita Falls, TX",WICHITA,"Wichita Falls-Lawton",2011,104130
" TX","Wichita Falls, TX",WICHITA,"Wichita Falls-Lawton",2010,104845
" TX","Wichita Falls, TX",WICHITA,"Wichita Falls-Lawton",2009,101314
" TX","Wichita Falls, TX",WICHITA,"Wichita Falls-Lawton",2008,101393
" TX","Wichita Falls, TX",WICHITA,"Wichita Falls-Lawton",2007,101633
" TX","Wichita Falls, TX",WICHITA,"Wichita Falls-Lawton",2006,102522
" TX","Wichita Falls, TX",WICHITA,"Wichita Falls-Lawton",2005,102620
" TX","Wichita Falls, TX",WICHITA,"Wichita Falls-Lawton",2004,103584
" KS","Wichita, KS",SEDGWICK,Wichita-Hutchinson,2012,385865
" KS","Wichita, KS",SEDGWICK,Wichita-Hutchinson,2011,383818
" KS","Wichita, KS",SEDGWICK,Wichita-Hutchinson,2010,382872
" KS","Wichita, KS",SEDGWICK,Wichita-Hutchinson,2009,372186
" KS","Wichita, KS",SEDGWICK,Wichita-Hutchinson,2008,365838
" KS","Wichita, KS",SEDGWICK,Wichita-Hutchinson,2007,360897
" KS","Wichita, KS",SEDGWICK,Wichita-Hutchinson,2006,356592
" KS","Wichita, KS",SEDGWICK,Wichita-Hutchinson,2005,354524
" KS","Wichita, KS",SEDGWICK,Wichita-Hutchinson,2004,353292
" NC","Wilmington, NC","NEW HANOVER",Wilmington,2012,109915
" NC","Wilmington, NC","NEW HANOVER",Wilmington,2011,108243
" NC","Wilmington, NC","NEW HANOVER",Wilmington,2010,106800
" NC","Wilmington, NC","NEW HANOVER",Wilmington,2009,101350
" NC","Wilmington, NC","NEW HANOVER",Wilmington,2008,100397
" NC","Wilmington, NC","NEW HANOVER",Wilmington,2007,99477
" NC","Wilmington, NC","NEW HANOVER",Wilmington,2006,98479
" NC","Wilmington, NC","NEW HANOVER",Wilmington,2005,96953
" NC","Wilmington, NC","NEW HANOVER",Wilmington,2004,94700
